text,intent
找出错误日志中的尖峰,data_analysis
按团队聚合存储使用量,data_analysis
分析Pod调度延迟,data_analysis
统计消息处理速率,data_analysis
找出用户行为数据中的模式,data_analysis
分析DNS解析时间,data_analysis
计算读写比例,data_analysis
按操作类型聚合审计事件,data_analysis
找出最常见的异常类型,data_analysis
分析SSL握手耗时,data_analysis
计算p50 p90 p99延迟,data_analysis
汇总资源分配效率,data_analysis
分析连接错误率,data_analysis
按服务计算正常运行时间百分比,data_analysis
从关联数据中找出根本原因,data_analysis
聚合功能使用指标,data_analysis
分析各服务的线程利用率,data_analysis
统计数据传输速率,data_analysis
找出版本之间的性能回退,data_analysis
分析查询计划执行统计,data_analysis
计算优化带来的成本节约,data_analysis
汇总构建失败原因,data_analysis
按请求量找出最活跃的租户,data_analysis
分析复制延迟数据,data_analysis
计算平均批处理时间,data_analysis
汇总安全扫描发现,data_analysis
分析文件系统使用趋势,data_analysis
计算SLA合规百分比,data_analysis
找出最大的API消费者,data_analysis
汇总错误预算消耗情况,data_analysis
分析自动伸缩触发模式,data_analysis
计算平均队列等待时间,data_analysis
找出容量利用不均衡的情况,data_analysis
分析Webhook投递成功率,data_analysis
计算平均恢复时间,data_analysis
汇总测试执行指标,data_analysis
按命名空间找出最大资源消费者,data_analysis
分析流量在副本之间的分布,data_analysis
统计索引碎片化程度,data_analysis
汇总部署回滚频率,data_analysis
分析证书过期时间线,data_analysis
计算缓存驱逐率,data_analysis
找出故障期间受影响最大的服务,data_analysis
汇总API版本使用统计,data_analysis
分析限流触发模式,data_analysis
为用户服务写一份API文档,document_creation
为这个项目创建一个README文件,document_creation
写一份新功能的技术设计文档,document_creation
生成API参考文档,document_creation
为运维团队创建一份部署指南,document_creation
写一份常见问题的排障指南,document_creation
创建一份架构决策记录,document_creation
为新开发者写一份入职文档,document_creation
从最近的提交生成变更日志,document_creation
创建一份数据库维护的操作手册,document_creation
写一份配置参考指南,document_creation
为CLI工具创建一份用户手册,document_creation
写一份版本升级的迁移指南,document_creation
生成OpenAPI规范文档,document_creation
创建一份性能调优指南,document_creation
写一份安全策略文档,document_creation
创建一份事件响应操作手册,document_creation
写一份贡献指南,document_creation
生成代码风格指南,document_creation
创建一份灾难恢复计划文档,document_creation
写一份发布说明,document_creation
为这个库创建一份快速入门指南,document_creation
写一份方案对比文档,document_creation
生成数据库Schema文档,document_creation
创建一份测试策略文档,document_creation
写一份第三方API集成指南,document_creation
创建一份容量规划文档,document_creation
写一份服务的SLA文档,document_creation
生成系统需求规格说明书,document_creation
创建一份监控和告警指南,document_creation
写一份数据模型文档,document_creation
创建一份编码规范文档,document_creation
写一份服务水平目标文档,document_creation
生成项目状态报告,document_creation
创建一份风险评估文档,document_creation
写一份回滚操作流程文档,document_creation
创建一份上线准备检查清单,document_creation
写一份API版本管理策略文档,document_creation
生成一份依赖审计报告,document_creation
创建一份网络架构文档,document_creation
为团队写一份最佳实践指南,document_creation
创建一份功能规格文档,document_creation
写一份事后分析模板,document_creation
生成基础设施即代码的文档,document_creation
创建一份数据流图文档,document_creation
写一份合规要求文档,document_creation
创建一份错误码参考手册,document_creation
写一份服务目录条目,document_creation
生成一份负载测试计划,document_creation
创建一份备份恢复流程文档,document_creation
写一份技术评估文档,document_creation
创建一份系统集成文档,document_creation
写一份平台工程指南,document_creation
生成一份成本分析文档,document_creation
创建一份开发者体验指南,document_creation
写一份生产就绪审查模板,document_creation
生成环境搭建文档,document_creation
创建一份Webhook集成指南,document_creation
写一份消息格式规范,document_creation
创建一份扩展策略文档,document_creation
写一份缓存策略文档,document_creation
生成代码审查检查清单,document_creation
创建一份密钥管理指南,document_creation
写一份CI/CD管道文档,document_creation
创建一份特性开关使用指南,document_creation
写一份队列处理文档,document_creation
生成健康检查端点规范,document_creation
创建一份日志规范文档,document_creation
写一份团队流程文档,document_creation
创建一份API废弃通知,document_creation
写一份数据库连接指南,document_creation
生成系统拓扑文档,document_creation
创建一份事件升级流程,document_creation
写一份配置管理指南,document_creation
创建一份服务依赖关系图文档,document_creation
写一份限流配置文档,document_creation
生成部署管道指南,document_creation
创建一份访问控制文档,document_creation
写一份批处理指南,document_creation
创建一份事件Schema文档,document_creation
写一份插件开发指南,document_creation
生成指标采集指南,document_creation
创建一份租户隔离文档,document_creation
写一份数据保留策略文档,document_creation
创建一份熔断器配置指南,document_creation
写一份网络安全文档,document_creation
生成资源配额指南,document_creation
创建一份维护窗口流程文档,document_creation
写一份API网关配置指南,document_creation
创建一份可观测性技术栈文档,document_creation
写一份容器编排指南,document_creation
生成跨服务通信指南,document_creation
创建一份性能基线文档,document_creation
写一份故障转移流程文档,document_creation
把这个错误信息翻译成英文,translation
帮我翻译成中文,translation
把README翻译成日文,translation
把这份技术文档转成法文,translation
把API文档翻译成西班牙文,translation
帮我把这个注释翻译成韩文,translation
把这个函数文档翻译成德文,translation
把这条错误日志信息翻译成英文,translation
把用户界面字符串翻译成葡萄牙文,translation
把这个更新日志转成中文,translation
把这条提交信息翻译成英文,translation
帮我用日文写这段话,translation
把配置文件中的注释翻译成法文,translation
把这段描述翻译成西班牙文,translation
把这个代码注释翻译成中文,translation
把错误消息翻译成韩文,translation
把这段文档翻译成德文,translation
帮我把变量名翻译成英文,translation
翻译成简体中文,translation
把这段话翻译成法文,translation
把日志消息翻译成英文,translation
把这个规格说明转成日文,translation
把行内注释翻译成中文,translation
帮我翻译成繁体中文,translation
把告警消息翻译成西班牙文,translation
把这段技术说明翻译成韩文,translation
把帮助文本翻译成葡萄牙文,translation
把README从中文翻译成英文,translation
把这条状态信息翻译成德文,translation
帮我把标签翻译成法文,translation
把这些按钮文字翻译成日文,translation
帮我把文档翻译成中文给团队看,translation
把发布说明翻译成韩文,translation
把这个教程转成西班牙文,translation
把警告消息翻译成中文,translation
帮我把这些注释用英文写,translation
把这个API描述翻译成法文,translation
把这段错误描述翻译成德文,translation
把通知文本翻译成葡萄牙文,translation
把这个指南从英文翻译成日文,translation
把这些字段描述翻译成中文,translation
帮我把提示文本翻译成韩文,translation
把新手引导文本翻译成西班牙文,translation
把这条更新日志翻译成法文,translation
把占位符文本翻译成中文,translation
把这些标签从中文翻译成英文,translation
把这个配置指南翻译成德文,translation
帮我把FAQ翻译成日文,translation
把服务条款翻译成葡萄牙文,translation
把这条调试信息翻译成英文,translation
把菜单项翻译成中文,translation
把这个文档从日文翻译成英文,translation
把错误码描述翻译成法文,translation
帮我把这段话翻译成西班牙文,translation
把系统消息翻译成韩文,translation
把这些说明翻译成中文,translation
把部署指南翻译成日文,translation
把这个邮件模板翻译成德文,translation
把通知模板翻译成中文,translation
帮我把这个表头翻译成英文,translation
把弹窗内容翻译成法文,translation
把这段说明翻译成葡萄牙文,translation
把面包屑导航标签翻译成中文,translation
把这些标题从英文翻译成韩文,translation
把这条验证消息翻译成西班牙文,translation
帮我把侧边栏文字翻译成日文,translation
把页脚内容翻译成中文,translation
把这个部分翻译成德文,translation
把这些表单标签翻译成法文,translation
把这个页面标题翻译成葡萄牙文,translation
把隐私政策翻译成中文,translation
帮我把这些命令翻译成英文,translation
把进度提示翻译成韩文,translation
把这份报告翻译成西班牙文,translation
把搜索占位符翻译成中文,translation
把这段描述从韩文翻译成英文,translation
把这些状态指示器翻译成日文,translation
帮我把分类名翻译成法文,translation
把横幅文本翻译成德文,translation
把这些提示翻译成中文,translation
把这个教程翻译成葡萄牙文,translation
把章节标题翻译成西班牙文,translation
把空状态消息翻译成中文,translation
帮我把这段话翻译成通顺的英文,translation
把加载消息翻译成韩文,translation
把这段摘要翻译成日文,translation
把这些列标题翻译成法文,translation
把这段话从西班牙文翻译成英文,translation
把成功消息翻译成中文,translation
帮我把对话框文本翻译成德文,translation
把这些操作标签翻译成葡萄牙文,translation
把这个通知翻译成韩文,translation
把描述字段翻译成中文,translation
把这段从俄文翻译成英文,translation
把副标题翻译成日文,translation
帮我把这句话翻译成法文,translation
把这段标题翻译成西班牙文,translation
把这个注解翻译成中文,translation
把这些标签翻译成英文,translation
把这段摘要翻译成德文,translation
帮我把操作说明翻译成韩文,translation
把提示文字翻译成葡萄牙文,translation
总结一下这段很长的日志输出,summarization
给我一个最近变更的摘要,summarization
总结一下这个PR的讨论,summarization
把这个错误报告浓缩成关键点,summarization
给我这个文档的TLDR,summarization
总结一下事故期间发生了什么,summarization
简要概述一下代码变更,summarization
把会议记录浓缩成行动项,summarization
总结测试结果,summarization
给我这个分析的关键要点,summarization
总结这份技术规格文档,summarization
简要概述一下架构,summarization
浓缩一下部署日志,summarization
总结性能报告,summarization
用要点列出主要问题,summarization
总结一下这个模块是做什么的,summarization
概括一下整个代码库的高层架构,summarization
把更新日志浓缩成要点,summarization
总结安全审计的发现,summarization
给我RFC的要点,summarization
总结数据库迁移计划,summarization
简要说一下基础设施变更,summarization
把用户反馈浓缩成主题,summarization
总结监控面板的数据,summarization
给出项目状态的摘要,summarization
总结API的破坏性变更,summarization
快速概述一下依赖情况,summarization
浓缩一下审查意见,summarization
总结一下故障中出了什么问题,summarization
给我报告中的关键指标,summarization
总结功能需求的讨论,summarization
回顾一下Sprint回顾会的内容,summarization
把系统设计浓缩成核心概念,summarization
总结调试过程的发现,summarization
给我这次发布的亮点,summarization
总结配置的差异,summarization
给出今天告警的摘要,summarization
浓缩基准测试结果,summarization
总结容量规划分析,summarization
简述一下依赖更新,summarization
总结过去一周的服务健康状况,summarization
给出负载测试的关键发现,summarization
浓缩代码审查反馈,summarization
总结迁移策略,summarization
给我这个讨论串的要点,summarization
总结合规报告,summarization
概述当前系统的状态快照,summarization
浓缩已采取的排障步骤,summarization
总结网络拓扑变更,summarization
给出事后分析的关键要点,summarization
总结团队这周完成了什么,summarization
简述风险评估结果,summarization
浓缩相关方反馈,summarization
总结成本分析结果,summarization
快速概括一下管道阶段,summarization
总结我们观察到的错误模式,summarization
给出安全漏洞的摘要,summarization
浓缩运维手册内容,summarization
总结值班交接笔记,summarization
给出性能分析数据的关键观察,summarization
总结集群健康报告,summarization
简述伸缩事件,summarization
浓缩事件时间线,summarization
总结回归测试结果,summarization
给出分析的主要结论,summarization
总结部署验证结果,summarization
回顾设计讨论内容,summarization
浓缩环境差异,summarization
总结数据质量报告,summarization
给出用户指标的关键洞察,summarization
总结访问审计日志,summarization
简述网络变更,summarization
浓缩服务集成细节,summarization
总结跨团队依赖关系,summarization
给出月度报告的亮点,summarization
总结故障转移测试结果,summarization
快速总结DNS变更,summarization
浓缩容器资源使用情况,summarization
总结队列处理指标,summarization
给我这次调查的最终结论,summarization
总结证书审计情况,summarization
回顾升级过程,summarization
浓缩性能对比数据,summarization
总结存储利用率报告,summarization
给出这些配置之间的关键差异,summarization
总结自动化测试覆盖率,summarization
简述缓存性能情况,summarization
浓缩API使用模式,summarization
总结线程转储分析,summarization
给出漏洞扫描的亮点,summarization
总结备份验证结果,summarization
概述构建健康状况,summarization
浓缩限流影响分析,summarization
总结延迟分布数据,summarization
简述回滚决策的依据,summarization
总结资源分配变更,summarization
给出实验的关键发现,summarization
浓缩服务发现状态,summarization
总结流量路由变更,summarization
